Fe,Ni,Co,Cr,Mn,C,Mo,Si,Cu,Al,W,V,Ti,Nb,Tensile Strength: Ultimate (UTS) (psi),compositional_sum_flag
97.5,0.3,0.0,0.45,0.875,0.4549999999999999,0.1149999999999999,0.25,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.5,0.55,0.0,0.5,0.8,0.155,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,480.0,PASS
97.5,0.55,0.0,0.5,0.8,0.175,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,470.0,PASS
97.45,0.55,0.0,0.5,0.8,0.205,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.45,0.55,0.0,0.5,0.8,0.225,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
97.4,0.55,0.0,0.5,0.8,0.255,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,510.0,PASS
97.4,0.55,0.0,0.5,0.8,0.275,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
97.35,0.55,0.0,0.5,0.8,0.305,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.2,0.55,0.0,0.5,0.875,0.375,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,540.0,PASS
97.2,0.55,0.0,0.5,0.875,0.405,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,570.0,PASS
97.2,0.55,0.0,0.5,0.875,0.425,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,580.0,PASS
97.1,0.55,0.0,0.5,0.875,0.4549999999999999,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.0,0.55,0.0,0.5,0.875,0.55,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,620.0,PASS
97.0,0.55,0.0,0.5,0.875,0.6000000000000001,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,660.0,PASS
97.4,0.55,0.0,0.5,0.8,0.205,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
97.1,0.55,0.0,0.5,0.875,0.405,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.2,0.55,0.0,0.5,0.875,0.225,0.35,0.25,0.0,0.0,0.0,0.0,0.0,0.0,540.0,PASS
96.6,0.0,0.0,0.7,0.7,0.55,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,660.0,PASS
96.6,0.0,0.0,0.0,0.85,0.55,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,PASS
96.5,0.0,0.0,0.0,0.875,0.6000000000000001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,PASS
94.5,3.25,0.0,1.2,0.55,0.105,0.1149999999999999,0.275,0.0,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
97.7,0.4499999999999999,0.0,0.4,0.875,0.175,0.1149999999999999,0.25,0.0,0.0,0.0,0.0,0.0,0.0,440.0,PASS
97.55,0.4499999999999999,0.0,0.4,0.875,0.305,0.1149999999999999,0.25,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
92.1,1.85,0.0,0.0,1.85,1.4,1.55,1.25,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
91.35,0.15,0.0,5.15,0.5,1.05,1.15,0.25,0.125,0.0,0.0,0.325,0.0,0.0,652.4829777576033,PASS
90.35,0.15,0.0,5.15,0.5,1.25,1.15,0.25,0.125,0.0,0.0,1.1,0.0,0.0,652.4829777576033,PASS
93.75,0.15,0.0,1.55,2.0,1.05,1.15,0.25,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
94.4,0.15,0.0,1.05,2.15,0.7,1.15,0.25,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
84.55000000000001,0.15,0.0,5.4,0.4,2.45,1.15,0.25,0.125,0.0,1.0,4.55,0.0,0.0,652.4829777576033,PASS
90.2,0.15,0.0,5.15,0.25,0.55,1.45,0.925,0.125,0.0,1.25,0.0,0.0,0.0,652.4829777576033,PASS
88.75,1.55,0.0,5.15,0.25,0.5,1.55,1.1,0.125,0.0,0.0,1.1,0.0,0.0,652.4829777576033,PASS
84.1,0.15,0.0,12.0,0.3,1.5,0.95,0.3,0.125,0.0,0.0,0.55,0.0,0.0,652.4829777576033,PASS
83.65,0.15,0.0,12.25,0.3,2.2,0.0,0.3,0.125,0.0,0.5,0.5,0.0,0.0,652.4829777576033,PASS
83.44999999999999,0.15,0.0,12.0,0.3,2.25,0.95,0.3,0.125,0.0,0.0,0.5,0.0,0.0,652.4829777576033,PASS
81.15,0.15,3.0,12.0,0.3,1.5,0.95,0.3,0.125,0.0,0.0,0.5,0.0,0.0,652.4829777576033,PASS
79.25,0.15,0.0,12.5,0.3,2.35,0.95,0.3,0.125,0.0,0.0,4.1,0.0,0.0,652.4829777576033,PASS
96.95,0.0,0.0,0.0,0.25,1.15,0.0,0.3,0.0,0.0,1.4,0.0,0.0,0.0,652.4829777576033,PASS
94.0,0.0,0.0,0.3,0.3,1.2999999999999998,0.0,0.3,0.0,0.0,3.75,0.0,0.0,0.0,652.4829777576033,PASS
91.45,0.15,0.0,3.4,0.475,0.4,2.5,1.0,0.125,0.0,0.0,0.5,0.0,0.0,652.4829777576033,PASS
91.05,0.15,0.0,5.15,0.35,0.38,1.35,1.0,0.125,0.0,0.0,0.4499999999999999,0.0,0.0,652.4829777576033,PASS
89.75,0.15,0.0,5.15,0.35,0.35,1.55,1.0,0.125,0.0,1.35,0.25,0.0,0.0,652.4829777576033,PASS
90.4,0.15,0.0,5.15,0.35,0.385,1.4500000000000002,1.0,0.125,0.0,0.0,1.0,0.0,0.0,652.4829777576033,PASS
88.2,0.15,0.0,5.15,0.35,0.4,0.0,1.0,0.125,0.0,4.65,0.0,0.0,0.0,652.4829777576033,PASS
83.45,0.15,4.25,4.4,0.35,0.385,0.425,0.35,0.125,0.0,4.15,2.0,0.0,0.0,652.4829777576033,PASS
90.7,0.15,0.0,3.4,0.275,0.32,0.0,0.325,0.125,0.0,9.25,0.4499999999999999,0.0,0.0,652.4829777576033,FAIL
84.80000000000001,0.15,0.0,2.8,0.275,0.35,0.0,0.275,0.125,0.0,10.9,0.375,0.0,0.0,652.4829777576033,PASS
74.0,0.15,0.0,11.9,0.275,0.3,0.0,0.375,0.125,0.0,11.9,1.025,0.0,0.0,652.4829777576033,PASS
80.2,0.15,0.0,3.0,0.275,0.475,0.0,0.275,0.125,0.0,15.0,0.5,0.0,0.0,652.4829777576033,PASS
79.25,0.15,0.0,4.15,0.275,0.27,0.0,0.275,0.125,0.0,15.0,0.5,0.0,0.0,652.4829777576033,PASS
75.4,0.15,0.0,4.15,0.275,0.5,0.0,0.275,0.125,0.0,18.15,1.025,0.0,0.0,652.4829777576033,PASS
83.4,0.0,0.0,3.75,0.275,0.675,8.7,0.325,0.0,0.0,1.75,1.15,0.0,0.0,652.4829777576033,PASS
81.55,0.15,0.0,4.15,0.275,0.625,5.0,0.0,0.125,0.0,6.15,2.0,0.0,0.0,652.4829777576033,PASS
84.55000000000001,0.0,0.0,4.15,0.275,0.575,8.15,0.325,0.0,0.0,0.0,2.0,0.0,0.0,652.4829777576033,PASS
97.1,0.0,0.0,0.95,0.5,0.725,0.125,0.25,0.125,0.0,0.0,0.2,0.0,0.0,652.4829777576033,PASS
96.4,0.0,0.0,1.5,0.525,1.05,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,652.4829777576033,PASS
95.45,1.65,0.0,0.8999999999999999,0.525,0.7,0.25,0.25,0.125,0.0,0.0,0.15,0.0,0.0,652.4829777576033,PASS
82.9,0.15,0.0,3.75,0.275,0.8300000000000001,8.7,0.35,0.125,0.0,1.75,1.2,0.0,0.0,652.4829777576033,PASS
83.94999999999999,0.15,0.0,4.15,0.25,0.97,8.15,0.325,0.125,0.0,0.0,2.0,0.0,0.0,652.4829777576033,PASS
80.95,0.15,0.0,4.15,0.275,0.94,5.0,0.325,0.125,0.0,6.15,2.0,0.0,0.0,652.4829777576033,PASS
79.9,0.15,0.0,4.15,0.275,1.05,5.65,0.325,0.125,0.0,5.9,2.55,0.0,0.0,652.4829777576033,PASS
79.05,0.15,0.0,4.15,0.275,1.25,5.65,0.325,0.125,0.0,5.9,3.3,0.0,0.0,652.4829777576033,PASS
78.05000000000001,0.15,5.0,3.9,0.275,0.8,8.4,0.325,0.125,0.0,1.7999999999999998,1.2,0.0,0.0,652.4829777576033,PASS
73.85,0.15,8.3,3.75,0.275,0.885,9.5,0.325,0.125,0.0,1.7000000000000002,1.2,0.0,0.0,652.4829777576033,PASS
73.9,0.15,8.3,3.75,0.275,0.885,8.5,0.325,0.125,0.0,1.75,2.1,0.0,0.0,652.4829777576033,PASS
72.8,0.15,8.3,4.15,0.275,0.8500000000000001,5.05,0.325,0.125,0.0,6.0,2.05,0.0,0.0,652.4829777576033,PASS
78.65,0.15,0.0,4.3,0.275,1.35,4.9,0.325,0.125,0.0,5.9,4.15,0.0,0.0,652.4829777576033,PASS
76.15,0.15,5.3,4.15,0.4,1.15,3.8,0.325,0.125,0.0,6.65,2.05,0.0,0.0,652.4829777576033,PASS
78.65,0.15,8.3,3.9,0.275,1.15,9.5,0.4,0.125,0.0,1.5499999999999998,1.2,0.0,0.0,652.4829777576033,FAIL
73.4,0.15,8.3,3.9,0.3,1.25,8.0,0.4,0.125,0.0,2.65,1.65,0.0,0.0,652.4829777576033,PASS
67.94999999999999,0.15,11.65,4.4,0.3,1.15,6.5,0.425,0.125,0.0,5.4,2.05,0.0,0.0,652.4829777576033,PASS
71.9,0.15,8.3,3.95,0.3,1.25,8.25,0.525,0.125,0.0,2.05,3.15,0.0,0.0,652.4829777576033,PASS
81.85,0.15,5.05,3.75,0.275,1.15,9.65,0.325,0.125,0.0,1.55,1.2999999999999998,0.0,0.0,652.4829777576033,FAIL
66.8,0.15,9.0,3.75,0.275,1.45,5.15,0.275,0.125,0.0,10.0,3.05,0.0,0.0,652.4829777576033,PASS
88.7,0.15,0.0,4.15,0.3,0.8300000000000001,4.35,0.4,0.125,0.0,0.0,1.05,0.0,0.0,652.4829777576033,PASS
86.65,0.15,0.0,3.9,0.3,0.925,4.45,0.4,0.125,0.0,1.125,2.0,0.0,0.0,652.4829777576033,PASS
71.69999999999999,0.0,12.0,4.15,0.275,0.8,5.0,0.325,0.0,0.0,4.3,1.5,0.0,0.0,652.4829777576033,PASS
75.5,0.15,0.0,3.75,0.275,1.35,10.5,0.275,0.125,0.0,6.15,1.95,0.0,0.0,652.4829777576033,PASS
81.8,0.15,0.0,3.75,0.275,1.05,8.7,0.375,0.125,0.0,1.75,2.05,0.0,0.0,652.4829777576033,PASS
96.2,0.15,0.0,0.5,1.2,0.925,0.0,0.25,0.125,0.0,0.5,0.15,0.0,0.0,652.4829777576033,PASS
96.4,0.15,0.0,0.25,1.6,0.925,0.15,0.25,0.125,0.0,0.0,0.15,0.0,0.0,652.4829777576033,PASS
96.15,0.15,0.0,0.15,0.7000000000000001,1.4500000000000002,0.25,1.025,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
95.25,0.15,0.0,0.6,0.5,1.2000000000000002,0.15,0.3,0.125,0.0,1.5,0.2,0.0,0.0,652.4829777576033,PASS
97.7,0.3,0.0,1.025,0.25,0.05,0.275,0.25,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.85,0.0,0.0,1.2,0.53,0.34,0.425,0.5,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
93.15,4.1,1.2000000000000002,0.25,0.5349999999999999,0.2,0.0,0.3,0.125,0.0,0.0,0.2,0.0,0.0,1130.0,PASS
97.35,1.25,0.0,0.575,0.4,0.05,0.0,0.2,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
93.8,0.0,0.0,4.65,0.4,0.06,0.7,0.25,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
96.75,0.175,0.0,2.25,0.4,0.05,0.0,0.2,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
93.95,3.55,0.0,1.55,0.5249999999999999,0.1,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
94.15,0.15,0.0,1.4,0.25,0.475,0.25,0.6749999999999999,0.125,0.0,2.25,0.2249999999999999,0.0,0.0,652.4829777576033,PASS
97.05,0.15,0.0,0.0,0.4,0.475,0.4499999999999999,1.05,0.125,0.0,0.0,0.25,0.0,0.0,652.4829777576033,PASS
96.05,0.0,0.0,0.3,0.8,0.575,0.0,2.05,0.0,0.0,0.0,0.25,0.0,0.0,652.4829777576033,PASS
95.3,0.0,0.0,0.25,0.8,0.575,0.7999999999999999,2.05,0.125,0.0,0.0,0.175,0.0,0.0,652.4829777576033,PASS
93.75,0.0,0.0,1.35,1.35,0.45,0.4,2.25,0.125,0.0,0.0,0.3,0.0,0.0,652.4829777576033,PASS
93.25,0.0,0.0,3.25,0.55,0.5,1.55,0.6,0.125,0.0,0.0,0.15,0.0,0.0,652.4829777576033,PASS
75.2,0.15,0.0,4.15,0.25,0.7250000000000001,0.0,0.3,0.125,0.0,18.05,1.1,0.0,0.0,652.4829777576033,PASS
70.5,0.15,5.05,4.4,0.275,1.55,0.5,0.275,0.125,0.0,12.4,4.9,0.0,0.0,652.4829777576033,PASS
73.3,0.15,0.0,4.15,0.3,0.8500000000000001,0.5,0.3,0.125,0.0,18.25,2.1,0.0,0.0,652.4829777576033,PASS
69.3,0.15,5.05,4.15,0.25,0.75,0.7,0.3,0.125,0.0,18.25,1.0,0.0,0.0,652.4829777576033,PASS
64.45,0.15,8.25,4.4,0.3,0.8,0.9,0.3,0.125,0.0,18.25,2.1,0.0,0.0,652.4829777576033,PASS
59.7,0.15,12.0,4.4,0.3,0.8,0.7,0.3,0.125,0.0,19.75,1.8,0.0,0.0,652.4829777576033,PASS
72.35,0.15,5.05,4.15,0.3,0.8,0.7,0.3,0.125,0.0,14.05,2.1,0.0,0.0,652.4829777576033,PASS
93.05,0.0,0.0,0.0,0.65,3.55,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,140.0,PASS
93.05,0.0,0.0,0.0,0.65,3.55,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,140.0,PASS
93.05,0.0,0.0,0.0,0.65,3.55,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,140.0,PASS
93.55,0.0,0.0,0.0,0.75,3.35,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.55,0.0,0.0,0.0,0.75,3.35,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.55,0.0,0.0,0.0,0.75,3.35,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.55,0.0,0.0,0.0,0.75,3.35,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.65,0.0,0.0,0.0,0.75,3.55,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.65,0.0,0.0,0.0,0.75,3.55,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.65,0.0,0.0,0.0,0.75,3.55,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.65,0.0,0.0,0.0,0.75,3.55,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,190.0,PASS
93.75,0.0,0.0,0.0,0.75,3.25,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,220.0,PASS
93.75,0.0,0.0,0.0,0.75,3.25,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,220.0,PASS
93.75,0.0,0.0,0.0,0.75,3.25,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,220.0,PASS
93.75,0.0,0.0,0.0,0.75,3.25,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,220.0,PASS
93.75,0.0,0.0,0.0,0.75,3.25,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,220.0,PASS
93.95,0.0,0.0,0.0,0.75,3.15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.95,0.0,0.0,0.0,0.75,3.15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.95,0.0,0.0,0.0,0.75,3.15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.95,0.0,0.0,0.0,0.75,3.15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.95,0.0,0.0,0.0,0.75,3.55,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.95,0.0,0.0,0.0,0.75,3.55,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.95,0.0,0.0,0.0,0.75,3.55,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.85,0.0,0.0,0.0,0.75,3.65,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.85,0.0,0.0,0.0,0.75,3.65,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,260.0,PASS
93.95,0.0,0.0,0.0,0.85,3.15,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,290.0,PASS
93.95,0.0,0.0,0.0,0.85,3.15,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,290.0,PASS
93.95,0.0,0.0,0.0,0.85,3.15,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,290.0,PASS
93.95,0.0,0.0,0.0,0.85,3.15,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,290.0,PASS
91.85,0.225,0.0,1.075,0.75,3.35,0.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,290.0,PASS
91.85,0.225,0.0,1.075,0.75,3.35,0.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,290.0,PASS
53.6,45.0,0.25,0.15,0.4,0.025,0.15,0.25,0.15,0.0,0.0,0.0,0.0,0.0,500.0,PASS
50.6,48.0,0.25,0.15,0.4,0.025,0.15,0.25,0.15,0.0,0.0,0.0,0.0,0.0,510.0,PASS
53.6,45.0,0.25,0.15,0.4,0.025,0.15,0.25,0.15,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
50.6,48.0,0.25,0.15,0.4,0.025,0.15,0.25,0.15,0.0,0.0,0.0,0.0,0.0,652.4829777576033,PASS
62.65,36.0,0.25,0.125,0.5,0.075,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
62.65,36.0,0.25,0.125,0.5,0.075,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
62.65,36.0,0.25,0.125,0.5,0.075,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,500.0,PASS
62.2,32.0,5.0,0.125,0.3,0.025,0.0,0.125,0.0,0.05,0.0,0.0,0.05,0.0,490.0,PASS
62.2,32.0,5.0,0.125,0.3,0.025,0.0,0.125,0.0,0.05,0.0,0.0,0.05,0.0,490.0,PASS
62.2,32.0,5.0,0.125,0.3,0.025,0.0,0.125,0.0,0.05,0.0,0.0,0.05,0.0,490.0,PASS
62.9,36.0,0.25,0.125,0.3,0.025,0.0,0.2,0.0,0.05,0.0,0.0,0.05,0.0,490.0,PASS
62.9,36.0,0.25,0.125,0.3,0.025,0.0,0.2,0.0,0.05,0.0,0.0,0.05,0.0,490.0,PASS
62.9,36.0,0.25,0.125,0.3,0.025,0.0,0.2,0.0,0.05,0.0,0.0,0.05,0.0,490.0,PASS
36.95,35.0,0.0,20.0,1.0,0.035,2.5,0.5,3.5,0.0,0.0,0.0,0.0,0.5,610.0,PASS
34.7,32.0,0.0,27.0,1.25,0.015,3.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,570.0,PASS
32.95,31.0,0.0,27.0,1.0,0.0075,6.5,0.15,1.2,0.0,0.0,0.0,0.0,0.0,730.0,PASS
36.25,35.5,0.0,22.0,0.5,0.015,4.5,0.375,0.35,0.0,0.5,0.0,0.0,0.0,570.0,PASS
45.2,26.0,0.0,22.0,1.25,0.025,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,580.0,FAIL
43.3,35.5,0.0,18.5,1.0,0.04,0.0,1.125,0.5,0.0,0.0,0.0,0.0,0.0,550.0,PASS
43.25,35.5,0.0,18.5,1.0,0.075,0.0,1.125,0.5,0.0,0.0,0.0,0.0,0.0,520.0,PASS
46.45,24.5,0.0,21.0,1.0,0.0175,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,590.0,PASS
45.85,24.5,0.0,21.0,1.0,0.015,6.5,0.5,0.375,0.0,0.0,0.0,0.0,0.0,740.0,PASS
36.95,32.75,0.0,25.5,0.5,0.015,3.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,570.0,PASS
47.35,25.0,0.0,21.0,1.0,0.02,4.65,0.5,0.25,0.0,0.0,0.0,0.0,0.2,620.0,PASS
45.1,32.5,0.0,21.0,0.75,0.05,0.0,0.5,0.375,0.375,0.0,0.0,0.375,0.0,500.0,PASS
44.9,32.0,0.0,20.5,0.75,0.05,0.0,0.5,0.25,0.0,0.0,0.0,1.125,0.0,860.0,PASS
45.1,32.5,0.0,21.0,0.75,0.075,0.0,0.5,0.375,0.375,0.0,0.0,0.375,0.0,520.0,PASS
45.05,32.5,0.0,21.0,0.75,0.08,0.0,0.5,0.375,0.375,0.0,0.0,0.375,0.0,510.0,PASS
45.9,25.5,0.0,21.0,1.0,0.01,4.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,540.0,PASS
46.400000000000006,25.0,0.0,20.0,0.5,0.01,6.5,0.25,1.15,0.0,0.0,0.0,0.0,0.0,680.0,PASS
46.05,25.0,0.0,20.0,1.0,0.01,6.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,740.0,PASS
30.25,20.0,19.75,21.25,1.5,0.12,3.0,0.5,0.0,0.0,2.5,0.0,0.0,1.025,850.0,PASS
29.3,20.75,18.5,22.0,1.25,0.1,3.25,0.5,0.0,0.3,2.75,0.0,0.0,0.15,780.0,PASS
75.44999999999999,8.0,0.0,12.75,0.1,0.025,2.5,0.05,0.0,1.15,0.0,0.0,0.0,0.0,980.0,PASS
75.9,4.5,0.0,14.75,0.5,0.035,0.0,0.5,3.5,0.0,0.0,0.0,0.0,0.3,890.0,PASS
75.9,4.5,0.0,14.75,0.5,0.035,0.0,0.5,3.5,0.0,0.0,0.0,0.0,0.3,890.0,PASS
75.9,4.5,0.0,14.75,0.5,0.035,0.0,0.5,3.5,0.0,0.0,0.0,0.0,0.3,890.0,PASS
73.19999999999999,7.1,0.0,15.0,0.5,0.045,2.5,0.5,0.0,1.125,0.0,0.0,0.0,0.0,1180.0,PASS
74.65,4.0,0.0,16.0,0.5,0.035,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.3,910.0,PASS
74.65,4.0,0.0,16.0,0.5,0.035,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.3,910.0,PASS
74.65,4.0,0.0,16.0,0.5,0.035,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.3,910.0,PASS
74.44999999999999,6.75,0.0,16.75,0.5,0.04,0.0,0.5,0.0,0.2,0.0,0.0,0.8,0.0,940.0,PASS
73.65,7.15,0.0,17.0,0.5,0.045,0.0,0.5,0.0,1.125,0.0,0.0,0.0,0.0,1180.0,PASS
69.75,5.0,0.0,16.5,5.0,0.075,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,980.0,PASS
70.25,3.0,0.0,17.5,6.0,0.06,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,710.0,PASS
70.35,5.0,0.0,17.5,4.0,0.04,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,580.0,PASS
68.25,4.5,0.0,17.5,6.5,0.04,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,630.0,PASS
57.1,12.5,0.0,22.0,5.0,0.03,2.25,0.375,0.0,0.0,0.0,0.2,0.0,0.2,780.0,PASS
60.5,5.5,0.0,18.0,15.0,0.06,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,830.0,PASS
62.7,6.0,0.0,19.75,8.25,0.04,2.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,710.0,PASS
62.7,6.0,0.0,19.75,8.25,0.015,2.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,690.0,PASS
68.65,5.25,0.0,18.5,5.0,0.04,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.55,740.0,PASS
62.25,8.5,0.0,17.0,8.0,0.05,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,PASS
63.400000000000006,6.5,0.0,20.25,9.0,0.04,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,710.0,PASS
63.45,6.5,0.0,20.25,9.0,0.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,700.0,PASS
65.25,3.0,0.0,18.0,13.0,0.04,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,770.0,PASS
60.9,0.0,0.0,18.0,18.0,0.075,1.025,0.5,1.025,0.0,0.0,0.0,0.0,0.0,870.0,PASS
69.8,9.5,0.0,18.5,0.4,0.05,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,670.0,PASS
71.2,8.0,0.0,17.0,1.0,0.04,0.0,0.5,2.25,0.0,0.0,0.0,0.0,0.0,510.0,PASS
66.85,9.25,0.0,18.5,1.0,0.04,0.0,1.5,2.0,0.0,0.5,0.0,0.0,0.3,580.0,PASS
70.05,9.25,0.0,19.0,1.0,0.04,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,660.0,PASS
65.45,10.0,0.0,18.75,1.0,0.04,1.125,1.5,2.125,0.0,0.0,0.0,0.0,0.0,590.0,PASS
62.1,14.75,0.0,17.75,1.0,0.009,0.1,4.0,0.25,0.0,0.0,0.0,0.0,0.0,610.0,PASS
58.7,17.5,0.0,17.5,0.65,0.0075,0.1,5.3,0.175,0.0,0.0,0.0,0.0,0.0,660.0,PASS
61.0,14.75,0.0,18.25,1.0,0.2,0.0,3.6,0.0,1.15,0.0,0.0,0.0,0.0,690.0,PASS
65.6,11.0,0.0,21.0,0.4,0.075,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,680.0,PASS
64.6,11.25,0.0,23.0,0.5,0.075,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,680.0,PASS
66.3,6.5,0.0,26.0,0.5,0.03,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.0,1000.0,PASS
53.85,18.0,0.0,20.0,0.5,0.01,6.25,0.4,0.75,0.0,0.0,0.0,0.0,0.0,720.0,PASS
63.6,6.5,0.0,25.0,0.5,0.015,3.0,0.375,0.5,0.0,0.3,0.0,0.0,0.0,790.0,PASS
40.05,22.5,0.0,24.0,3.0,0.015,5.7,0.5,1.75,0.0,2.0,0.0,0.0,0.0,860.0,PASS
40.85,27.0,0.0,21.75,1.5,0.01,7.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,860.0,PASS
67.55000000000001,8.75,0.0,20.5,1.0,0.015,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,710.0,PASS
57.5,15.5,0.0,18.25,0.5,0.015,4.15,0.5,3.4,0.0,0.0,0.0,0.0,0.0,630.0,PASS
56.7,15.75,0.0,18.0,1.0,0.015,3.5,0.5,4.5,0.0,0.0,0.0,0.0,0.0,540.0,PASS
